0,1
acetaminophen-dextromethorphan-doxylamine-and-phenylephrine,dextromethorphan
acetaminophen-dextromethorphan-doxylamine-and-phenylephrine,epinephrine-nasal
armodafinil,adderall
armodafinil,methylphenidate
armodafinil,concerta
armodafinil,modafinil
armodafinil,ritalin
armodafinil,dextroamphetamine
armodafinil,provigil
premarin-vaginal,estradiol
premarin-vaginal,premarin
premarin-vaginal,estrace
premarin-vaginal,prempro
aminofen,buprenex
aminofen,aspirin
aminofen,acetaminophen
aminofen,ibuprofen
aminofen,tramadol
aminofen,tylenol
aminofen,cyclobenzaprine
control-rx,biotene
control-rx,prevident
control-rx,denta-5000-plus
control-rx,prevident-5000-plus
control-rx,prevident-5000-booster
control-rx,prevident-5000-dry-mouth
caffeine,theophylline
caffeine,aminophylline-injection
caffeine,theo-24
caffeine,elixophyllin
caffeine,theo-dur
caffeine,vivarin
caffeine,uniphyl
tinactin-jock-itch-topical,clotrimazole-topical
tinactin-jock-itch-topical,ketoconazole-topical
tinactin-jock-itch-topical,terbinafine-topical
tinactin-jock-itch-topical,terbinafine
tinactin-jock-itch-topical,itraconazole
tinactin-jock-itch-topical,miconazole-topical
tinactin-jock-itch-topical,lamisil
uro-458,amoxicillin
uro-458,doxycycline
uro-458,ciprofloxacin
uro-458,levofloxacin
uro-458,augmentin
uro-458,ceftriaxone-injection
varithena,laureth-9-polidocanol
varithena,sodium-tetradecyl-sulfate
varithena,sotradecol
varithena,morrhuate-sodium
repaglinide-and-metformin,mounjaro
repaglinide-and-metformin,metformin
repaglinide-and-metformin,trulicity
repaglinide-and-metformin,lantus
repaglinide-and-metformin,victoza
repaglinide-and-metformin,tresiba
repaglinide-and-metformin,levemir
megace-os-oral,paroxetine
megace-os-oral,estradiol
megace-os-oral,tamoxifen
megace-os-oral,premarin
megace-os-oral,keytruda
megace-os-oral,testosterone
megace-os-oral,cyproheptadine
cefaclor-extended-release-tablets,prednisone
cefaclor-extended-release-tablets,amoxicillin
cefaclor-extended-release-tablets,doxycycline
cefaclor-extended-release-tablets,azithromycin
cefaclor-extended-release-tablets,ciprofloxacin
cefaclor-extended-release-tablets,metronidazole
cefaclor-extended-release-tablets,cephalexin
duzallo,allopurinol
duzallo,febuxostat
duzallo,zyloprim
duzallo,probenecid
duzallo,uloric
duzallo,krystexxa
acyclovir,prednisone
acyclovir,valacyclovir
acyclovir,valtrex
acyclovir,zovirax
acyclovir,deltasone
acyclovir,famciclovir
acyclovir,benzocaine-topical
cataflam,buprenex
cataflam,aspirin
cataflam,prednisone
cataflam,acetaminophen
cataflam,ibuprofen
cataflam,tramadol
cataflam,meloxicam
tesamorelin,metreleptin
tesamorelin,egrifta
vyndaqel,vyndamax
vyndaqel,tafamidis
vyndaqel,amvuttra
vyndaqel,onpattro
vyndaqel,inotersen
vyndaqel,patisiran
pifeltro,biktarvy
pifeltro,genvoya
pifeltro,stribild
pifeltro,triumeq
pifeltro,truvada
pifeltro,tenofovir
pifeltro,atripla
forfivo-xl,trintellix
forfivo-xl,sertraline
forfivo-xl,trazodone
forfivo-xl,lexapro
forfivo-xl,citalopram
forfivo-xl,zoloft
forfivo-xl,cymbalta
clinimix-e,cysteine-intravenous
clinimix-e,intralipid
clinimix-e,nephramine
clinimix-e,addamel-n
clinimix-e,aminosyn
letairis,sildenafil
letairis,tadalafil
letairis,revatio
letairis,adempas
letairis,opsumit
letairis,bosentan
arsenic-trioxide,tretinoin
arsenic-trioxide,vesanoid
arsenic-trioxide,trisenox
mediplast-topical,salicylic-acid-topical
mediplast-topical,compound-w
mediplast-topical,silver-nitrate-topical
mediplast-topical,wart-remover
mediplast-topical,duofilm-topical
sellymin,omeprazole
sellymin,famotidine
sellymin,allopurinol
sellymin,pepcid
sellymin,epinephrine-inhalation
sellymin,prilosec
sellymin,ranitidine
methyl-aminolevulinate-topical,diclofenac-topical
methyl-aminolevulinate-topical,fluorouracil-topical
methyl-aminolevulinate-topical,santyl
methyl-aminolevulinate-topical,efudex
methyl-aminolevulinate-topical,imiquimod-topical
methyl-aminolevulinate-topical,aldara
celontin,diazepam
celontin,topiramate
celontin,levetiracetam-oral-injection
celontin,keppra
celontin,topamax
celontin,phenytoin
obezine,phentermine
obezine,semaglutide
obezine,wegovy
obezine,saxenda
obezine,methamphetamine
obezine,alli
kinetin,calmoseptine
kinetin,tea-tree-topical
kinetin,benzoin-tincture
emgality,qulipta
emgality,prednisone
emgality,propranolol
emgality,atenolol
emgality,topiramate
emgality,nifedipine
emgality,sumatriptan-injection
eravacycline-intravenous,ciprofloxacin
eravacycline-intravenous,metronidazole
eravacycline-intravenous,clindamycin
eravacycline-intravenous,ceftriaxone-injection
eravacycline-intravenous,gentamicin
romosozumab-aqqg-subcutaneous,hctz
romosozumab-aqqg-subcutaneous,alendronate
romosozumab-aqqg-subcutaneous,prolia
romosozumab-aqqg-subcutaneous,fosamax
romosozumab-aqqg-subcutaneous,calcium-carbonate
romosozumab-aqqg-subcutaneous,tymlos
mylotarg,venclexta
mylotarg,vincristine
mylotarg,venetoclax
mylotarg,azacitidine
mylotarg,cytarabine
mylotarg,tibsovo
telbivudine,tenofovir
telbivudine,entecavir
telbivudine,lamivudine
telbivudine,vemlidy
telbivudine,viread
telbivudine,pegasys
actifed-cold-allergy,prednisone
actifed-cold-allergy,fluticasone-nasal
actifed-cold-allergy,loratadine
actifed-cold-allergy,montelukast
actifed-cold-allergy,promethazine
actifed-cold-allergy,benadryl
actifed-cold-allergy,diphenhydramine
phenobarbital,trazodone
phenobarbital,hydroxyzine
phenobarbital,lorazepam
phenobarbital,diazepam
phenobarbital,topiramate
phenobarbital,promethazine
phenobarbital,levetiracetam-oral-injection
kisqali-femara-co-pack-200-mg-2-5-mg-dose,ibrance
kisqali-femara-co-pack-200-mg-2-5-mg-dose,arimidex
kisqali-femara-co-pack-200-mg-2-5-mg-dose,xeloda
kisqali-femara-co-pack-200-mg-2-5-mg-dose,femara
kisqali-femara-co-pack-200-mg-2-5-mg-dose,herceptin
kisqali-femara-co-pack-200-mg-2-5-mg-dose,faslodex
theo-24,albuterol
theo-24,dexamethasone
theo-24,methylprednisolone
theo-24,symbicort
theo-24,ventolin
theo-24,theophylline
theo-24,breo-ellipta
bidette-vaginal,metronidazole
bidette-vaginal,clindamycin
bidette-vaginal,tinidazole
bidette-vaginal,cleocin
relagard-vaginal,metronidazole
relagard-vaginal,clindamycin
relagard-vaginal,tinidazole
relagard-vaginal,cleocin
rifampin-injection,doxycycline
rifampin-injection,azithromycin
rifampin-injection,ciprofloxacin
rifampin-injection,metronidazole
rifampin-injection,levofloxacin
rifampin-injection,ceftriaxone-injection
rifampin-injection,triamcinolone
ibrance,kisqali
ibrance,piqray
ibrance,tamoxifen
ibrance,arimidex
ibrance,xeloda
ibrance,femara
ibrance,herceptin
flurandrenolide-topical-application,taltz
flurandrenolide-topical-application,prednisone
flurandrenolide-topical-application,methotrexate
flurandrenolide-topical-application,humira
flurandrenolide-topical-application,cyclosporine-oral-injection
flurandrenolide-topical-application,dupixent
flurandrenolide-topical-application,remicade
nuwiq-recombinant,tranexamic-acid
nuwiq-recombinant,desmopressin
nuwiq-recombinant,ddavp-injection
nuwiq-recombinant,cyklokapron
nuwiq-recombinant,hemlibra
nuwiq-recombinant,eloctate-with-fc-fusion-protein-recombinant
rifampin,doxycycline
rifampin,azithromycin
rifampin,ciprofloxacin
rifampin,metronidazole
rifampin,levofloxacin
rifampin,ceftriaxone-injection
rifampin,triamcinolone
rifamate,ciprofloxacin
rifamate,levofloxacin
rifamate,levaquin
rifamate,rifampin
capital-w-codeine,buprenex
capital-w-codeine,aspirin
capital-w-codeine,prednisone
capital-w-codeine,acetaminophen
capital-w-codeine,ibuprofen
capital-w-codeine,tramadol
capital-w-codeine,meloxicam
asacol,lialda
asacol,pentasa
asacol,apriso
asacol,azulfidine
asacol,canasa
asacol,delzicol
asacol,asacol
cutivate-cream,prednisone
cutivate-cream,fluticasone-topical
cutivate-cream,methylprednisolone
cutivate-cream,medrol
cutivate-cream,dupixent
cutivate-cream,medrol-dosepak
cutivate-cream,solu-medrol-injection
hydrocodone-and-homatropine-tablets,benzonatate
hydrocodone-and-homatropine-tablets,benadryl
hydrocodone-and-homatropine-tablets,diphenhydramine
hydrocodone-and-homatropine-tablets,guaifenesin
hydrocodone-and-homatropine-tablets,mucinex
hydrocodone-and-homatropine-tablets,dextromethorphan
amoxicillin-capsules,prednisone
amoxicillin-capsules,amoxicillin
amoxicillin-capsules,omeprazole
amoxicillin-capsules,albuterol
amoxicillin-capsules,pantoprazole
amoxicillin-capsules,doxycycline
amoxicillin-capsules,azithromycin
legatrin-pm,buprenex
legatrin-pm,aspirin
legatrin-pm,acetaminophen
legatrin-pm,ibuprofen
legatrin-pm,tramadol
legatrin-pm,amitriptyline
legatrin-pm,tylenol
sudafed-om-sinus-cold,epinephrine-nasal
sudafed-om-sinus-cold,pseudoephedrine
sudafed-om-sinus-cold,phenylephrine-nasal
sudafed-om-sinus-cold,sodium-chloride-nasal
sudafed-om-sinus-cold,afrin
prevalite,atorvastatin
prevalite,simvastatin
prevalite,rosuvastatin
prevalite,lipitor
prevalite,fenofibrate
prevalite,crestor
prevalite,cholestyramine
titralac,omeprazole
titralac,famotidine
titralac,pantoprazole
titralac,nexium
titralac,protonix
titralac,esomeprazole
titralac,sucralfate
ibu-tab,buprenex
ibu-tab,aspirin
ibu-tab,prednisone
ibu-tab,acetaminophen
ibu-tab,ibuprofen
ibu-tab,tramadol
ibu-tab,meloxicam
azacitidine-subcutaneous,venclexta
azacitidine-subcutaneous,vincristine
azacitidine-subcutaneous,venetoclax
azacitidine-subcutaneous,azacitidine
azacitidine-subcutaneous,cytarabine
azacitidine-subcutaneous,vidaza
azacitidine-subcutaneous,decitabine
ontruzant-intravenous,ibrance
ontruzant-intravenous,paclitaxel
ontruzant-intravenous,tamoxifen
ontruzant-intravenous,letrozole
ontruzant-intravenous,keytruda
ontruzant-intravenous,arimidex
ontruzant-intravenous,pembrolizumab
nystatin-and-triamcinolone-ointment,nystatin-topical
nystatin-and-triamcinolone-ointment,clotrimazole-topical
nystatin-and-triamcinolone-ointment,ketoconazole-topical
nystatin-and-triamcinolone-ointment,terbinafine
nystatin-and-triamcinolone-ointment,miconazole-topical
nystatin-and-triamcinolone-ointment,lamisil
pacerone,metoprolol
pacerone,propranolol
pacerone,atenolol
pacerone,amiodarone
pacerone,diltiazem
pacerone,lidocaine-injection
pacerone,bisoprolol
e-z-paque,barium-sulfate-oral-rectal
e-z-paque,iodixanol
e-z-paque,esobar
e-z-paque,ultravist
e-z-paque,iopromide-injection
e-z-paque,esopho-cat-esophageal-cream
admelog,mounjaro
admelog,metformin
admelog,trulicity
admelog,lantus
admelog,victoza
admelog,tresiba
admelog,levemir
posture,hctz
posture,alendronate
posture,prolia
posture,fosamax
posture,calcium-carbonate
posture,ergocalciferol
posture,calcitriol
recorlev,dexamethasone
recorlev,decadron
recorlev,cyproheptadine
recorlev,mifepristone
tabloid,cyclophosphamide-oral-and-injection
tabloid,cytoxan
tabloid,cytarabine
tabloid,daunorubicin
tabloid,mitoxantrone
tabloid,thioguanine
sky-oral-rinse,hydrocortisone-rectal-cream-suppository
sky-oral-rinse,chlorhexidine-gluconate-oral-rinse
sky-oral-rinse,peridex-oral-rinse
sky-oral-rinse,periogard-oral-rinse
secnidazole,metronidazole
secnidazole,clindamycin
secnidazole,flagyl
secnidazole,tinidazole
secnidazole,cleocin
secnidazole,solosec
secnidazole,flagyl-i-v-intravenous
cytotec,omeprazole
cytotec,famotidine
cytotec,pantoprazole
cytotec,protonix
cytotec,sucralfate
cytotec,pepcid
anacin,buprenex
anacin,aspirin
anacin,acetaminophen
anacin,tramadol
anacin,tylenol
anacin,naproxen
anacin,oxycodone
depo-estradiol-injection,estradiol
depo-estradiol-injection,premarin
depo-estradiol-injection,estrace
depo-estradiol-injection,prempro
depo-estradiol-injection,climara
acticin-topical,ivermectin-topical-application
acticin-topical,sodium-chloride-irrigant
acticin-topical,permethrin-topical
acticin-topical,nix-dermal-cream-topical
acticin-topical,acetic-acid-irrigant
acticin-topical,elimite
acticin-topical,natroba
cortrosyn,prednisone
cortrosyn,dexamethasone
cortrosyn,triamcinolone
cortrosyn,hydrocortisone
cortrosyn,decadron
amoxicillin-and-clavulanate-chewable,prednisone
amoxicillin-and-clavulanate-chewable,amoxicillin
amoxicillin-and-clavulanate-chewable,albuterol
amoxicillin-and-clavulanate-chewable,doxycycline
amoxicillin-and-clavulanate-chewable,azithromycin
amoxicillin-and-clavulanate-chewable,ciprofloxacin
amoxicillin-and-clavulanate-chewable,metronidazole
testosterone-oral,finasteride
testosterone-oral,estradiol
testosterone-oral,tamoxifen
testosterone-oral,premarin
testosterone-oral,testosterone
testosterone-oral,fluorouracil-injection
testosterone-oral,medroxyprogesterone
lesinurad-and-allopurinol,allopurinol
lesinurad-and-allopurinol,febuxostat
lesinurad-and-allopurinol,zyloprim
lesinurad-and-allopurinol,probenecid
lesinurad-and-allopurinol,uloric
lesinurad-and-allopurinol,krystexxa
ferrous-gluconate,ferrous_sulfate
ferrous-gluconate,folic_acid
ferrous-gluconate,ergocalciferol
ferrous-gluconate,thiamine
ferrous-gluconate,zinc
ferrous-gluconate,aranesp
ferrous-gluconate,epoetin-alfa
hyssop,ginkgo-biloba
hyssop,turmeric
hyssop,saw-palmetto
trancot,escitalopram
trancot,alprazolam
trancot,duloxetine
trancot,lexapro
trancot,xanax
trancot,cymbalta
ting-topical,clotrimazole-topical
ting-topical,ketoconazole-topical
ting-topical,terbinafine-topical
ting-topical,terbinafine
ting-topical,itraconazole
ting-topical,miconazole-topical
ting-topical,lamisil
aldex-g,mometasone-nasal
aldex-g,bromfed-dm
aldex-g,nasonex
aldex-g,brompheniramine-dextromethorphan-and-pseudoephedrine
aldex-g,nyquil-severe-cold-flu
aldex-g,mucinex-d
aldex-g,ibuprofen-and-pseudoephedrine
rezlidhia,venclexta
rezlidhia,vincristine
rezlidhia,venetoclax
rezlidhia,azacitidine
rezlidhia,cytarabine
rezlidhia,tibsovo
embeline-e,taltz
embeline-e,prednisone
embeline-e,methotrexate
embeline-e,humira
embeline-e,cyclosporine-oral-injection
embeline-e,dupixent
embeline-e,remicade
liquivida-hydration-kit,sodium-chloride-flush
liquivida-hydration-kit,nebusal-inhalation
liquivida-hydration-kit,formaldehyde
liquivida-hydration-kit,hyper-sal-inhalation
pemoline,adderall
pemoline,vyvanse
pemoline,methylphenidate
pemoline,concerta
pemoline,strattera
pemoline,ritalin
dritho-creme,taltz
dritho-creme,methotrexate
dritho-creme,humira
dritho-creme,cyclosporine-oral-injection
dritho-creme,remicade
dritho-creme,stelara
dritho-creme,adalimumab
abacavir-lamivudine-and-zidovudine,biktarvy
abacavir-lamivudine-and-zidovudine,genvoya
abacavir-lamivudine-and-zidovudine,stribild
abacavir-lamivudine-and-zidovudine,triumeq
abacavir-lamivudine-and-zidovudine,truvada
abacavir-lamivudine-and-zidovudine,tenofovir
abacavir-lamivudine-and-zidovudine,zidovudine-oral-injection
remicade,inflectra
remicade,renflexis
remicade,avsola
remicade,entyvio
remicade,otezla
remicade,taltz
remicade,cimzia
advil-sinus-congestion-pain,benadryl
advil-sinus-congestion-pain,diphenhydramine
advil-sinus-congestion-pain,epinephrine-nasal
advil-sinus-congestion-pain,chlorpheniramine
advil-sinus-congestion-pain,pseudoephedrine
advil-sinus-congestion-pain,phenylephrine-nasal
advil-sinus-congestion-pain,mometasone-nasal
sunlenca,biktarvy
sunlenca,genvoya
sunlenca,stribild
sunlenca,triumeq
sunlenca,truvada
sunlenca,tenofovir
sunlenca,atripla
marplan,trintellix
marplan,sertraline
marplan,trazodone
marplan,lexapro
marplan,citalopram
marplan,zoloft
marplan,cymbalta
asciminib,hydroxyurea
asciminib,cyclophosphamide-oral-and-injection
asciminib,gleevec
asciminib,sprycel
asciminib,tasigna
asciminib,bosulif
stri-dex,doxycycline
stri-dex,clindamycin-topical
stri-dex,erythromycin-topical
stri-dex,tetracycline
stri-dex,temovate
stri-dex,clobex
stri-dex,tazorac
citrate-of-magnesia,miralax
citrate-of-magnesia,colace
citrate-of-magnesia,docusate-oral-rectal
citrate-of-magnesia,bisacodyl-oral-and-rectal
citrate-of-magnesia,senna
citrate-of-magnesia,magnesium-oxide
conjupri,amlodipine
conjupri,lisinopril
conjupri,metoprolol
conjupri,losartan
conjupri,furosemide
conjupri,hctz
estrace-vaginal-local,estradiol
estrace-vaginal-local,premarin
estrace-vaginal-local,estrace
estrace-vaginal-local,prempro
moxifloxacin-eent,azithromycin-ophthalmic
moxifloxacin-eent,ciprofloxacin-ophthalmic
moxifloxacin-eent,levofloxacin-ophthalmic
moxifloxacin-eent,erythromycin-ophthalmic
moxifloxacin-eent,gentamicin-ophthalmic
triloan-suik,taltz
triloan-suik,amlodipine
triloan-suik,aspirin
triloan-suik,prednisone
triloan-suik,lisinopril
triloan-suik,metoprolol
triloan-suik,furosemide
phenelzine,trintellix
phenelzine,sertraline
phenelzine,trazodone
phenelzine,lexapro
phenelzine,citalopram
phenelzine,zoloft
phenelzine,cymbalta
trace-elements-4-injection,cysteine-intravenous
trace-elements-4-injection,intralipid
trace-elements-4-injection,nephramine
trace-elements-4-injection,addamel-n
trace-elements-4-injection,aminosyn
xodol,buprenex
xodol,aspirin
xodol,acetaminophen
xodol,ibuprofen
xodol,tramadol
xodol,duloxetine
xodol,tylenol
elagolix,norethindrone
elagolix,medroxyprogesterone
elagolix,leuprolide
elagolix,sprintec
elagolix,provera
elagolix,lupron
mom-s-choice-rx,ferrous_sulfate
mom-s-choice-rx,prenatal-multivitamins
verelan-pm,qulipta
verelan-pm,amlodipine
verelan-pm,aspirin
verelan-pm,prednisone
verelan-pm,lisinopril
verelan-pm,metoprolol
verelan-pm,losartan
chlortan-d,prednisone
chlortan-d,fluticasone-nasal
chlortan-d,loratadine
chlortan-d,montelukast
chlortan-d,promethazine
chlortan-d,benadryl
chlortan-d,diphenhydramine
peramivir-intravenous,tamiflu
peramivir-intravenous,oseltamivir
peramivir-intravenous,amantadine
peramivir-intravenous,xofluza
peramivir-intravenous,dayquil-severe-cold-flu
peramivir-intravenous,mucinex-fast-max-severe-cold
guselkumab,skyrizi
guselkumab,tremfya
guselkumab,otezla
guselkumab,taltz
guselkumab,prednisone
guselkumab,methotrexate
guselkumab,humira
omnii-gel-just-for-kids,biotene
omnii-gel-just-for-kids,prevident
omnii-gel-just-for-kids,denta-5000-plus
omnii-gel-just-for-kids,prevident-5000-plus
omnii-gel-just-for-kids,prevident-5000-booster
omnii-gel-just-for-kids,prevident-5000-dry-mouth
amoxil-pediatric,amoxicillin
amoxil-pediatric,doxycycline
amoxil-pediatric,azithromycin
amoxil-pediatric,ciprofloxacin
amoxil-pediatric,metronidazole
amoxil-pediatric,cephalexin
amoxil-pediatric,levofloxacin
terbutaline-subcutaneous,albuterol
terbutaline-subcutaneous,dexamethasone
terbutaline-subcutaneous,methylprednisolone
terbutaline-subcutaneous,nifedipine
terbutaline-subcutaneous,symbicort
terbutaline-subcutaneous,ventolin
terbutaline-subcutaneous,breo-ellipta
abiraterone-micronized,estradiol
abiraterone-micronized,premarin
abiraterone-micronized,xtandi
abiraterone-micronized,casodex
abiraterone-micronized,zytiga
abiraterone-micronized,lynparza
inveltys,diclofenac-ophthalmic
inveltys,dexamethasone-intraocular
inveltys,prednisolone-ophthalmic
inveltys,ketorolac-ophthalmic
inveltys,flurbiprofen-ophthalmic
benzoyl-peroxide-and-hydrocortisone-topical,doxycycline
benzoyl-peroxide-and-hydrocortisone-topical,metronidazole-topical
benzoyl-peroxide-and-hydrocortisone-topical,clindamycin-topical
benzoyl-peroxide-and-hydrocortisone-topical,erythromycin-topical
benzoyl-peroxide-and-hydrocortisone-topical,ivermectin-topical-application
benzoyl-peroxide-and-hydrocortisone-topical,tetracycline
benzoyl-peroxide-and-hydrocortisone-topical,minocycline-mucous-membrane-powder
dihydroergotamine-nasal,prednisone
dihydroergotamine-nasal,diclofenac
dihydroergotamine-nasal,celecoxib
dihydroergotamine-nasal,sumatriptan-injection
dihydroergotamine-nasal,metoclopramide
dihydroergotamine-nasal,verapamil
dihydroergotamine-nasal,indomethacin
magnesium-salicylate,buprenex
magnesium-salicylate,aspirin
magnesium-salicylate,prednisone
magnesium-salicylate,acetaminophen
magnesium-salicylate,tramadol
magnesium-salicylate,tylenol
magnesium-salicylate,naproxen
depo-medrol,aspirin
depo-medrol,prednisone
depo-medrol,ibuprofen
depo-medrol,albuterol
depo-medrol,meloxicam
depo-medrol,naproxen
depo-medrol,fluticasone-topical
ontruzant,ibrance
ontruzant,paclitaxel
ontruzant,tamoxifen
ontruzant,letrozole
ontruzant,keytruda
ontruzant,arimidex
ontruzant,pembrolizumab
vitamin-k-class-oral-parenteral,phytonadione-oral-injection
vitamin-k-class-oral-parenteral,vitamin-k1
vitamin-k-class-oral-parenteral,mephyton
vitamin-k-class-oral-parenteral,aquamephyton
tavist,prednisone
tavist,fluticasone-nasal
tavist,loratadine
tavist,montelukast
tavist,cetirizine-hcl
tavist,promethazine
tavist,triamcinolone
novolog-mix-70-30,mounjaro
novolog-mix-70-30,metformin
novolog-mix-70-30,trulicity
novolog-mix-70-30,lantus
novolog-mix-70-30,victoza
novolog-mix-70-30,tresiba
novolog-mix-70-30,levemir
fesoterodine,oxybutynin
fesoterodine,myrbetriq
fesoterodine,solifenacin
fesoterodine,tolterodine
fesoterodine,detrol
fesoterodine,mirabegron
fesoterodine,vesicare
ortho_evra,norethindrone
ortho_evra,nexplanon
ortho_evra,medroxyprogesterone
ortho_evra,levonorgestrel-emergency-contraceptive
ortho_evra,depo-provera
ortho_evra,yaz
esomeprazole-oral-suspension,amoxicillin
esomeprazole-oral-suspension,omeprazole
esomeprazole-oral-suspension,famotidine
esomeprazole-oral-suspension,pantoprazole
esomeprazole-oral-suspension,metronidazole
esomeprazole-oral-suspension,nexium
esomeprazole-oral-suspension,protonix
voriconazole-injection,fluconazole
voriconazole-injection,ketoconazole
voriconazole-injection,diflucan
voriconazole-injection,itraconazole
voriconazole-injection,voriconazole-oral-injection
voriconazole-injection,amphotericin-b
voriconazole-injection,posaconazole-oral-injection
lidocaine-suppository,buprenex
lidocaine-suppository,gabapentin
lidocaine-suppository,aspirin
lidocaine-suppository,acetaminophen
lidocaine-suppository,tramadol
lidocaine-suppository,amitriptyline
lidocaine-suppository,tylenol
butrans-patch,aspirin
butrans-patch,acetaminophen
butrans-patch,tramadol
butrans-patch,duloxetine
butrans-patch,tylenol
butrans-patch,naproxen
butrans-patch,oxycodone
sab-tobramycin,azithromycin-ophthalmic
sab-tobramycin,ciprofloxacin-ophthalmic
sab-tobramycin,levofloxacin-ophthalmic
sab-tobramycin,erythromycin-ophthalmic
sab-tobramycin,gentamicin-ophthalmic
dapsone,prednisone
dapsone,clindamycin
dapsone,dexamethasone
dapsone,bactrim
dapsone,sulfamethoxazole-and-trimethoprim
dapsone,decadron
dapsone,rifampin
capitrol-topical,prednisone
capitrol-topical,dexamethasone
capitrol-topical,hydrocortisone-rectal-cream-suppository
capitrol-topical,ketoconazole-topical
capitrol-topical,decadron
capitrol-topical,salicylic-acid-topical
capitrol-topical,nizoral-topical
emsam-transdermal,trintellix
emsam-transdermal,sertraline
emsam-transdermal,trazodone
emsam-transdermal,lexapro
emsam-transdermal,citalopram
emsam-transdermal,zoloft
emsam-transdermal,cymbalta
celestone,prednisone
celestone,dexamethasone
celestone,methylprednisolone
celestone,triamcinolone
celestone,hydrocortisone
sinemet-25-100,ropinirole
sinemet-25-100,pramipexole
sinemet-25-100,carbidopa-and-levodopa
sinemet-25-100,benztropine
sinemet-25-100,sinemet
sinemet-25-100,exelon
sinemet-25-100,gocovri
aspirin-caffeine-and-orphenadrine,acetaminophen
aspirin-caffeine-and-orphenadrine,ibuprofen
aspirin-caffeine-and-orphenadrine,tylenol
aspirin-caffeine-and-orphenadrine,cyclobenzaprine
aspirin-caffeine-and-orphenadrine,paracetamol
aspirin-caffeine-and-orphenadrine,diclofenac
aspirin-caffeine-and-orphenadrine,naproxen
alrex,prednisone
alrex,doxycycline
alrex,diclofenac-ophthalmic
alrex,metronidazole-topical
alrex,dexamethasone-intraocular
alrex,ceftriaxone-injection
alrex,triamcinolone
meningococcal-group-b-vaccine,ciprofloxacin
meningococcal-group-b-vaccine,dexamethasone
meningococcal-group-b-vaccine,ceftriaxone-injection
meningococcal-group-b-vaccine,decadron
meningococcal-group-b-vaccine,rocephin
meningococcal-group-b-vaccine,rifampin
meningococcal-group-b-vaccine,minocycline
jevantique,alendronate
jevantique,estradiol
jevantique,fosamax
jevantique,premarin
jevantique,raloxifene
jevantique,reclast
jevantique,ibandronate-oral-injection
diphenhydramine-capsules,prednisone
diphenhydramine-capsules,acetaminophen
diphenhydramine-capsules,ibuprofen
diphenhydramine-capsules,amitriptyline
diphenhydramine-capsules,hydroxyzine
diphenhydramine-capsules,ondansetron
diphenhydramine-capsules,lorazepam
ovide-topical,ivermectin-topical-application
ovide-topical,sodium-chloride-irrigant
ovide-topical,permethrin-topical
ovide-topical,nix-dermal-cream-topical
ovide-topical,acetic-acid-irrigant
ovide-topical,elimite
reserpine-hydralazine-and-hydrochlorothiazide,amlodipine
reserpine-hydralazine-and-hydrochlorothiazide,lisinopril
reserpine-hydralazine-and-hydrochlorothiazide,metoprolol
reserpine-hydralazine-and-hydrochlorothiazide,losartan
reserpine-hydralazine-and-hydrochlorothiazide,furosemide
reserpine-hydralazine-and-hydrochlorothiazide,hctz
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,bromfed-dm
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,brompheniramine-dextromethorphan-and-pseudoephedrine
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,nyquil-severe-cold-flu
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,mucinex-d
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,dimetapp-cold-cough
dexbrompheniramine-dextromethorphan-and-pseudoephedrine,dayquil-cold-flu
visine-totality,triprolidine
visine-totality,fluorometholone-ophthalmic
visine-totality,naphcon-a
visine-totality,flarex
visine-totality,histex
visine-totality,opcon-a
suprep-bowel-prep,miralax
suprep-bowel-prep,erythromycin
suprep-bowel-prep,bisacodyl-oral-and-rectal
suprep-bowel-prep,senna
suprep-bowel-prep,polyethylene-glycol-3350
suprep-bowel-prep,dulcolax
dupilumab-subcutaneous,dupixent
dupilumab-subcutaneous,prednisone
dupilumab-subcutaneous,fluticasone-inhalation
dupilumab-subcutaneous,symbicort
dupilumab-subcutaneous,ventolin
dupilumab-subcutaneous,breo-ellipta
dupilumab-subcutaneous,ventolin
hydroquinone-time-release-cream,temovate
hydroquinone-time-release-cream,clobex
hydroquinone-time-release-cream,cormax
hydroquinone-time-release-cream,cormax-scalp-application
hydroquinone-time-release-cream,embeline
hydroquinone-time-release-cream,olux-e
trixaicin-topical,buprenex
trixaicin-topical,gabapentin
trixaicin-topical,aspirin
trixaicin-topical,acetaminophen
trixaicin-topical,tramadol
trixaicin-topical,duloxetine
trixaicin-topical,tylenol
alavert-d-12-hour-oral,prednisone
alavert-d-12-hour-oral,fluticasone-nasal
alavert-d-12-hour-oral,loratadine
alavert-d-12-hour-oral,montelukast
alavert-d-12-hour-oral,promethazine
alavert-d-12-hour-oral,zyrtec
alavert-d-12-hour-oral,epinephrine-nasal
sars-cov-2-covid-19-vaccine-mrna-bivalent-pfizer-intramuscular,paxlovid
sars-cov-2-covid-19-vaccine-mrna-bivalent-pfizer-intramuscular,molnupiravir
sars-cov-2-covid-19-vaccine-mrna-bivalent-pfizer-intramuscular,remdesivir
